,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
44,,,,,,,,,,,,,,,,,,0.591884,,,,,,,,,,,,,20012729-16de-4f46-9949-ef274a9a876f,137,,,"[58.2, 75.4]",3895302,2,,,,-1.5140392,,Right Foot,,,,"[58.7, 66.6]",,Ground Pass,,8.814193,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,7,Bayer Leverkusen,904,['e1ecb048-e1c8-4c00-93e5-3da2eded63c4'],15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:15.258,Pass,
45,,,,,,,,,,,,,,,,,,0.588489,,,,,,,,,,,,,c4a55dda-7658-4981-85b0-6f5378401915,140,,,"[61.6, 66.1]",3895302,2,,,,-0.17623469,,Right Foot,,,,"[68.9, 64.8]",,Ground Pass,,7.4148498,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,7,Bayer Leverkusen,904,['4570fd08-21a0-42c1-938e-99c2054dc262'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:16.904,Pass,
46,,,,,,,,,,,,,,,,,,2.054673,,,,,,,,,,,,,00d4f1f8-9c99-4639-bee6-b1dc29b5ffff,143,,,"[69.7, 61.1]",3895302,2,,,,-1.7839273,,Right Foot,,,,"[63.9, 34.3]",,Ground Pass,,27.420431,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Attacking Midfield,7,Bayer Leverkusen,904,['c18ed1fb-fd9b-41c5-95d3-674b24625e92'],19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:19.460,Pass,
47,,,,,,,,,,,,,,,,,,1.205052,,,,,,,,,,,,,8f056266-8332-421a-8c80-86bf0506a5c1,147,,,"[82.9, 16.8]",3895302,2,,,,-1.0094777,,Right Foot,,,,"[91.2, 3.6]",,Ground Pass,,15.592627,,,Piero Martín Hincapié Reyna,38004.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,7,Bayer Leverkusen,904,['f688ce79-072b-4fe7-8bbf-5f2c5e5cd942'],24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:24.070,Pass,
48,,,,,,,,,,,,,,,,,,1.247651,,,,,,,,,,,,,c071379d-51d7-451d-bcc1-88ac54f3056f,150,,,"[93.0, 4.9]",3895302,2,,,,3.057756,,Left Foot,,,,"[81.1, 5.9]",,Ground Pass,,11.941943,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Wing Back,7,Bayer Leverkusen,904,['989bff0c-c11f-421c-9df7-f4a9e45c0dce'],27,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:27.670,Pass,
49,,,,,,,,,,,,,,,,,,0.9622,,,,,,,,,,,,,cd7ff218-1942-4c73-9f4f-d5bc55020895,154,,,"[79.0, 6.5]",3895302,2,,,,1.7698783,,Right Foot,,,,"[76.7, 17.9]",,Ground Pass,,11.6297035,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,7,Bayer Leverkusen,904,"['90bb2dbc-0534-42b5-96bd-7162368f08d7', 'ea822d9d-f065-4376-bca5-e55f939ba3db']",30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:30.657,Pass,True
50,,,,,,,,,,,,,,,,,,0.565726,,,,,,,,,,,,,42bea50c-4562-492e-8f19-ed8e18cda3fe,157,,,"[76.1, 19.2]",3895302,2,,,,-0.41167134,,Left Foot,,,,"[83.2, 16.1]",,Ground Pass,,7.7472577,,,Robert Andrich,9195.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,7,Bayer Leverkusen,904,['89157d05-322b-42ba-a179-3d0219a37ff8'],32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:32.172,Pass,
51,,,,,,,,,,,,,,,,,,0.393726,,,,,,,,,,,,,6d5e29cd-0121-4dfb-9ea0-277c64f48e3c,161,,,"[84.5, 16.1]",3895302,2,,,,2.7326849,,Right Foot,,,,"[78.5, 18.7]",,Ground Pass,,6.539113,Incomplete,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,7,Bayer Leverkusen,904,"['0863ba9b-e023-4ae0-9697-344e6fd65105', '2c735293-271a-4c96-ab89-d0e5ce9e47a8', '51180179-472f-48b5-a944-9a2407b9a7af']",32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:32.777,Pass,True
52,,,,,,,,,,,,,,,,,,0.943224,,,,,,,,,,,,,9650a832-9d8f-4ed8-a52c-e5c25f55bb01,166,,,"[54.5, 11.2]",3895302,2,,,,-1.0164888,,Right Foot,,,,"[58.4, 4.9]",,Ground Pass,,7.4094534,,,Robert Andrich,9195.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,7,Bayer Leverkusen,904,['5d62b00a-cfa7-4d48-bf68-b823665f8417'],40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:40.887,Pass,
53,,,,,,,,,,,,,,,,,,1.132076,,,,,,,,,,,,,0082edaa-ff39-40fe-b8d4-265937a8a859,170,,,"[58.4, 5.2]",3895302,2,,,,2.0728865,,Left Foot,,,,"[52.8, 15.4]",,Ground Pass,,11.63615,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,7,Bayer Leverkusen,904,['71cb805a-416e-4ea2-b252-0d4392db4f4c'],43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:43.579,Pass,
54,,,,,,,,,,,,,,,,,,1.607515,,,,,,,,,,,,,8f58cdd6-4608-4ee5-9756-bb1de408bb2d,173,,,"[52.8, 22.6]",3895302,2,,,,1.4711276,,Right Foot,,,,"[56.1, 55.6]",,Ground Pass,,33.16459,,,Odilon Kossonou,27133.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,7,Bayer Leverkusen,904,['2d1346b9-00d1-4790-809f-04988559930a'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:46.379,Pass,
55,,,,,,,,,,,,,,,,,,1.023424,,,,,,,,,,,,,d3455051-0ca9-4d6e-9b6a-dd9bd1594598,176,,,"[63.4, 57.4]",3895302,2,,,,0.8031899,,Right Foot,,,,"[77.2, 71.7]",,Ground Pass,,19.872847,,,Nathan Tella,41411.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,7,Bayer Leverkusen,904,['d3000e08-692d-42be-83e6-7678637f6e26'],49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:49.378,Pass,
56,,,,,,,,,,,,,,,,,,1.143928,,,,,,,,,,,,,1a776b57-bbf5-4f12-8a8d-feb55cc882f7,185,,,"[52.5, 9.1]",3895302,2,,,,0.7433178,,Right Foot,,,,"[62.4, 18.2]",,Ground Pass,,13.446933,,,Marvin Ducksch,12299.0,,,,,,1,Regular Play,Romano Schmid,8784.0,Left Center Midfield,8,Werder Bremen,176,"['989d2fd2-ebdf-4a29-93cd-6843dd5c5e0e', 'bdc1a9df-6791-4895-a5ed-04f7fc009de0']",57,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:57.433,Pass,True
57,,,,,,,,,,,,,,,,,,0.726764,,,,,,,,,,,,,b347a374-0d86-489b-956a-0880bf507176,188,,,"[60.9, 18.7]",3895302,2,,,,-0.6383198,,Left Foot,,,,"[64.0, 16.4]",,Ground Pass,,3.8600519,,,Romano Schmid,8784.0,,,,,,1,Regular Play,Marvin Ducksch,12299.0,Left Center Forward,8,Werder Bremen,176,['f1a90847-a137-424f-9222-db442c682609'],59,,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:59.315,Pass,
58,,,,,,,,,,,,,,,,,,1.214422,,,,,,,,,,,,,e65f3430-3f7c-409c-ab1b-daeee2ec9a5e,191,,,"[64.8, 17.4]",3895302,3,,,,1.7000713,,Right Foot,,,,"[63.5, 27.4]",,Ground Pass,,10.084146,Incomplete,,Senne Lynen,21865.0,,,,,,1,Regular Play,Romano Schmid,8784.0,Left Center Midfield,8,Werder Bremen,176,"['265db40d-aece-429e-a513-7ebbf1b9662c', '71c89f38-9698-4b79-b2bb-397fe9c572dc']",0,,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:00.649,Pass,
59,,,,,,,,,,,,,,,,,,0.729542,,,,,,,,,,,,,5602e778-8789-4354-873c-e4621af716f5,195,,,"[57.1, 52.6]",3895302,3,,,,-1.8646656,,Left Foot,,,,"[52.5, 37.4]",,Ground Pass,,15.880806,,,Robert Andrich,9195.0,,,,,,1,Regular Play,Amine Adli,33401.0,Left Attacking Midfield,9,Bayer Leverkusen,904,['0bd822a2-622f-40a0-b858-f104f4fa27f6'],3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:03.125,Pass,
60,,,,,,,,,,,,,,,,,,0.76586,,,,,,,,,,,,,820154f6-1222-4f75-bdbb-711d14ac60b8,199,,,"[62.1, 20.0]",3895302,3,,,,1.4045138,,Right Foot,,,,"[64.5, 34.3]",,Ground Pass,,14.5,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,9,Bayer Leverkusen,904,"['9ad274b5-d241-4483-83e9-560742cfa50b', 'd075f898-993b-4246-94fb-2f65546ceea4']",9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:09.640,Pass,True
61,,,,,,,,,,,,,,,,,,0.763675,,,,,,,,,,,,,54878ee6-7cca-4950-a464-157b62bae189,203,,,"[64.5, 28.9]",3895302,3,,,,-1.7373797,,Left Foot,,,,"[62.6, 17.6]",,Ground Pass,,11.458621,,,Robert Andrich,9195.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,9,Bayer Leverkusen,904,['b453a142-244c-440a-b4c9-dd7a4bd1f705'],11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:11.561,Pass,
62,,,,,,,,,,,,,,,,,,0.952058,,,,,,,,,,,,,bab2de9d-6674-4bd5-9af1-eabb34c2ad50,206,,,"[62.6, 17.1]",3895302,3,,,,1.93617,,Left Foot,,,,"[56.9, 32.0]",,Ground Pass,,15.953056,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,9,Bayer Leverkusen,904,['7f8ac297-015e-4fdb-aeec-8fe7e5e29bdf'],13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:13.917,Pass,
63,,,,,,,,,,,,,,,,,,0.843401,,,,,,,,,,,,,fab49755-9c66-4329-bc03-dba1f729de1c,210,,,"[54.8, 33.6]",3895302,3,,,,1.1493771,,Right Foot,,,,"[62.6, 51.0]",,Ground Pass,,19.068298,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,9,Bayer Leverkusen,904,['b2320315-2a06-479f-9bd9-81e90c6b241e'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:16.867,Pass,
64,,,,,,,,,,,,,,,,,,1.22758,,,,,,,,,,,,,72c29fd0-a9ab-4674-9910-98a6361471d1,214,,,"[63.2, 53.8]",3895302,3,,,,1.0962499,,Right Foot,,,,"[70.7, 68.4]",,Ground Pass,,16.413713,,,Odilon Kossonou,27133.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,9,Bayer Leverkusen,904,"['7610a9b7-de0f-45be-a8a4-9badc25eea8c', 'd983dbd3-d61f-4e55-9182-ef4eb0aaf956']",19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:19.198,Pass,True
65,,,,,,,,,,,,,,,,,,0.900848,,,,,,,,,,,,,e14bef7e-cb7b-4465-8113-7d9e18b9bde4,217,,,"[70.7, 68.4]",3895302,3,,,,-1.4763414,,Right Foot,,,,"[72.5, 49.4]",,Ground Pass,,19.085073,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,9,Bayer Leverkusen,904,['7a0dbce5-0d43-4fef-86ee-ea3f392d9bd6'],20,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:20.691,Pass,
66,,,,,,,,,,,,,,,,,,0.856722,,,,,,,,,,,,,d31c8d0e-b3c9-4b1c-8071-fb963d4db0cf,220,,,"[72.2, 45.8]",3895302,3,,,,-1.3171222,,Left Foot,,,,"[78.5, 21.5]",,Ground Pass,,25.103386,,,Amine Adli,33401.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,9,Bayer Leverkusen,904,['e5c9f4c2-2c77-4a93-986e-fce1757af0bf'],22,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:22.788,Pass,
67,,,,,,,,,,,,,,,,,,1.415358,,,,,,,,,,,,,70a5c060-4d92-4805-9b72-097343172afe,223,,,"[87.6, 19.2]",3895302,3,,,,-0.91125995,,Left Foot,,,,"[98.3, 5.4]",,Ground Pass,,17.462244,,,Piero Martín Hincapié Reyna,38004.0,,,,,,1,Regular Play,Amine Adli,33401.0,Left Attacking Midfield,9,Bayer Leverkusen,904,['43ce7047-d5f3-49dc-9a97-ea5616115db9'],25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:25.595,Pass,
68,,,,,,,,,,,,,,,,,,1.380649,,,,,,,,,,,,,450913bd-44d0-473f-a32a-179d2d6afe8d,227,,,"[97.2, 5.9]",3895302,3,,,,2.961739,,Left Foot,,,,"[84.0, 8.3]",,Ground Pass,,13.416408,,,Robert Andrich,9195.0,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Wing Back,9,Bayer Leverkusen,904,['065896d7-ae82-4523-a8ea-a54ae092e141'],29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:29.425,Pass,
69,,,,,,,,,,,,,,,,,,0.495216,,,,,,,,,,,,,4b1c6466-5237-4d83-b243-99ff5b88dd17,230,,,"[78.0, 13.0]",3895302,3,,,,0.73927706,,Right Foot,,,,"[84.8, 19.2]",,Ground Pass,,9.202173,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,9,Bayer Leverkusen,904,['e9d3e63f-4d4a-4da3-9636-080779d68a47'],32,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:32.052,Pass,
70,,,,,,,,,,,,,,,,,,0.717721,,,,,,,,,,,,,bd3287b0-7870-41a8-be22-e0ed8b15136f,233,,,"[84.8, 19.2]",3895302,3,,,,-1.1538982,,Left Foot,,,,"[91.0, 5.2]",,Ground Pass,,15.311434,,,Piero Martín Hincapié Reyna,38004.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Right Defensive Midfield,9,Bayer Leverkusen,904,['3bdb5c55-ca4e-4741-862c-323f956862b4'],34,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:34.303,Pass,
71,,,,,,,,,,,,,,,,,,1.732799,,,,,,,,,,,,,27b5ca00-adb2-446a-8621-43c086157317,236,,,"[92.5, 4.9]",3895302,3,,,,0.17193809,,Left Foot,,,,"[109.2, 7.8]",,Ground Pass,,16.949926,Pass Offside,,Amine Adli,33401.0,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Wing Back,9,Bayer Leverkusen,904,['56aa9a37-00d3-4ffb-8c3f-9f7a798dec5d'],35,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:03:35.549,Pass,
72,,,,,,,,,,,,,,,,,,0.852178,,,,,,,,,,,,,3ce3802e-45c8-43f7-a1f3-04ee67992cb8,238,,,"[15.3, 64.6]",3895302,4,,,,-0.45577377,,Right Foot,,,,"[25.5, 59.6]",,Ground Pass,,11.359577,,,Senne Lynen,21865.0,,,,,Free Kick,1,From Free Kick,Michael Zetterer,23198.0,Goalkeeper,10,Werder Bremen,176,['234e8852-9cfe-4fa5-9768-6ff98715ad51'],8,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:08.960,Pass,
73,,,,,,,,,,,,,,,,,,1.387463,,,,,,,,,,,,,4afcddbb-3881-476b-8655-e1b11d117c63,241,,,"[25.5, 59.6]",3895302,4,,,,3.1150503,,Right Foot,,,,"[14.2, 59.9]",,Ground Pass,,11.303982,,,Michael Zetterer,23198.0,,,,,,1,From Free Kick,Senne Lynen,21865.0,Center Defensive Midfield,10,Werder Bremen,176,['9cd14fcf-3a48-4876-aae9-15908057c43b'],9,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:09.847,Pass,
74,,,,,,,,,,,,,,,,,,1.914282,,,,,,,,,,,,,ec2bc812-d778-46c7-95bf-2cc60e80f086,245,,,"[13.7, 61.2]",3895302,4,,,,0.120466486,,Right Foot,,,,"[51.7, 65.8]",,High Pass,,38.27741,,,Mitchell Weiser,8576.0,,,,,,1,From Free Kick,Michael Zetterer,23198.0,Goalkeeper,10,Werder Bremen,176,['88cad71a-78f3-450a-8a98-4e3d2cf2aa0b'],11,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:11.988,Pass,
75,,,,,,,,,,,,,,,,,,1.427769,,,,,,,,,,,,,cc1b3b13-0f86-480b-afc7-28187b8ff2b1,250,,,"[69.4, 22.6]",3895302,4,,,,-1.0422246,,Right Foot,,,,"[76.7, 10.1]",,High Pass,,14.475496,,,Amine Adli,33401.0,,,,,Recovery,1,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,11,Bayer Leverkusen,904,['5e243d29-7d62-4d56-99c3-2e535d7449ce'],14,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:14.678,Pass,
76,,,,,,,,,,,,,,,,,,1.319217,,,,,,,,,,,,,400b4f88-9149-45a4-8e1c-f4df16f7f6e9,253,,,"[76.7, 10.1]",3895302,4,,,,3.1415927,,Other,,,,"[70.7, 10.1]",,Low Pass,,6.0,,,Piero Martín Hincapié Reyna,38004.0,,,,,,1,Regular Play,Amine Adli,33401.0,Left Attacking Midfield,11,Bayer Leverkusen,904,['26b12bc1-d1c5-466a-91b6-e0a3c6c5bc68'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:16.185,Pass,
77,,,,,,,,,,,,,,,,,,0.3829,,,,,,,,,,,,,a73b5398-d4a0-4fad-892f-72488188ea3c,257,,,"[71.0, 10.1]",3895302,4,,,,2.2421873,,Right Foot,,,,"[65.2, 17.4]",,Ground Pass,,9.323626,,,Robert Andrich,9195.0,,,,,,1,Regular Play,Piero Martín Hincapié Reyna,38004.0,Left Wing Back,11,Bayer Leverkusen,904,"['9a486339-2d79-4514-bbc4-b8952100b991', 'acbf368b-64c9-4531-b666-a9e0110297da']",17,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:17.721,Pass,True
78,,,,,,,,,,,,,,,,,,3.823062,,,,,,,,,,,,,82d18544-06cc-44c8-8421-53680c8a79bc,261,,,"[64.2, 18.1]",3895302,4,,,,-0.04692685,,Left Foot,,,,"[100.4, 16.4]",,High Pass,,36.239895,Incomplete,,Amine Adli,33401.0,,,,,,1,Regular Play,Robert Andrich,9195.0,Left Defensive Midfield,11,Bayer Leverkusen,904,"['63e729f4-4591-4d99-a8a0-48d3072135ae', 'bd07e1a4-9dca-4006-9a3a-3f87c65cb2db']",18,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:04:18.224,Pass,
79,,,,,,,,,,,,,,,,,,1.557939,,,,,,,,,,,,,20c91ae8-f548-4cbd-9859-ffe06ad53f4c,265,,,"[18.0, 62.2]",3895302,4,,,,-2.6011732,,Right Foot,,,,"[3.0, 53.2]",,Ground Pass,,17.492855,,,Michael Zetterer,23198.0,,,,,,1,Regular Play,Christian Groß,31100.0,Center Back,12,Werder Bremen,176,['4f9ed710-8bb1-4a00-9f6b-8265ee8bb764'],22,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:22.853,Pass,
80,,,,,,,,,,,,,,,,,,1.316947,,,,,,,,,,,,,d2bd8ec6-47bf-4e12-b223-88b776207916,269,,,"[8.8, 53.4]",3895302,4,,,,-0.6942388,,Right Foot,,,,"[28.5, 37.0]",,Ground Pass,,25.632986,,,Romano Schmid,8784.0,,,,,,1,Regular Play,Michael Zetterer,23198.0,Goalkeeper,12,Werder Bremen,176,"['6bed2911-2544-4b1d-b4c0-a11590e5c7df', '8eb12aba-7f42-4bec-bb9b-5010ee378fda']",25,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:25.533,Pass,True
81,,,,,,,,,,,,,,,,,,1.462529,,,,,,,,,,,,,35868e36-8a37-4edb-b66d-08a83be4886f,272,,,"[28.7, 36.5]",3895302,4,,,,2.704454,,Right Foot,,,,"[18.0, 41.5]",,Ground Pass,,11.810589,,,Senne Lynen,21865.0,,,,,,1,Regular Play,Romano Schmid,8784.0,Left Center Midfield,12,Werder Bremen,176,['b73b3cd3-0a88-43ff-857d-ce276cae43cf'],26,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:26.851,Pass,
82,,,,,,,,,,,,,,,,,,1.558866,,,,,,,,,,,,,d0b927a1-839d-4440-9a69-5fc6155990a8,275,,,"[19.7, 41.5]",3895302,4,,,,-1.6291243,,Right Foot,,,,"[18.9, 27.8]",,Ground Pass,,13.723338,,,Milos Veljkovic,6321.0,,,,,,1,Regular Play,Senne Lynen,21865.0,Center Defensive Midfield,12,Werder Bremen,176,['f9131579-aae9-4f76-b61b-2a28350b41bf'],28,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:28.353,Pass,
83,,,,,,,,,,,,,,,,,,0.851465,,,,,,,,,,,,,a923d207-f992-4df9-b5ca-2ee64aa1f1aa,279,,,"[49.0, 20.3]",3895302,4,,,,0.9794567,,Left Foot,,,,"[62.9, 41.0]",,Low Pass,,24.933912,Incomplete,,Marvin Ducksch,12299.0,,,,,,1,Regular Play,Milos Veljkovic,6321.0,Left Center Back,12,Werder Bremen,176,"['5dd3be73-c816-4508-8134-32e3b7a7c281', 'cc93d282-42e4-40ba-98aa-f507e1066509', 'e4fdf512-5df3-4585-952b-869cf9abb0d4']",35,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:35.048,Pass,True
84,,,,,,,,,,,,,,,,,,1.10378,,,,,,,,,,,,,f8f6bb43-ef09-4343-a33a-43b485919b6a,282,,,"[42.1, 20.6]",3895302,4,,,,2.0021226,,Right Foot,,,,"[34.0, 38.2]",,Ground Pass,,19.374468,,,Christian Groß,31100.0,,,,,Recovery,1,Regular Play,Milos Veljkovic,6321.0,Left Center Back,12,Werder Bremen,176,['bf6810fa-2a66-43bf-9519-e473b0cfc49f'],39,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:39.073,Pass,
85,,,,,,,,,,,,,,,,,,1.155533,,,,,,,,,,,,,29e9c975-2bce-4bad-b108-bc0b4193d1f0,285,,,"[34.0, 38.2]",3895302,4,,,,-0.24828991,,Left Foot,,,,"[41.1, 36.4]",,Ground Pass,,7.324616,,,Senne Lynen,21865.0,,,,,,1,Regular Play,Christian Groß,31100.0,Center Back,12,Werder Bremen,176,['5ef434a0-bc32-45d7-8d2a-38ab1f94c7a3'],41,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:41.551,Pass,
86,,,,,,,,,,,,,,,,,,1.286828,,,,,,,,,,,,,484170b9-70b0-49f8-aeb1-799f3f092109,288,,,"[41.1, 36.4]",3895302,4,,,,1.3845735,,Right Foot,,,,"[43.7, 50.2]",,Ground Pass,,14.042791,,,Leonardo Bittencourt,8826.0,,,,,,1,Regular Play,Senne Lynen,21865.0,Center Defensive Midfield,12,Werder Bremen,176,['c43851c3-bb5f-4541-9aa7-7cca89701c23'],45,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:45.732,Pass,
87,,,,,,,,,,,,,,,,,,1.836627,,,,,,,,,,,,,385352a3-d546-407c-a818-dfa8291ea16a,291,,,"[43.7, 52.3]",3895302,4,,,,1.588036,,Right Foot,,,,"[43.4, 69.7]",,Ground Pass,,17.402586,,,Julián Malatini,51769.0,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Right Center Midfield,12,Werder Bremen,176,['3f4bd519-85ea-4692-99ba-b108e8caeafb'],48,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:48.184,Pass,
88,,,,,,,,,,,,,,,,,,0.993977,,,,,,,,,,,,,9d5565fd-69ce-46ba-824e-f64b7b2272b1,293,,,"[48.1, 71.8]",3895302,4,,,,-1.5707964,,Right Foot,,,,"[48.1, 62.5]",,Ground Pass,,9.3,,,Leonardo Bittencourt,8826.0,,,,,,1,Regular Play,Julián Malatini,51769.0,Right Center Back,12,Werder Bremen,176,['c62885ea-2784-418f-b89c-e6d18af4eaa5'],50,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:50.021,Pass,
89,,,,,,,,,,,,,,,,,,0.896297,,,,,,,,,,,,,8f0da7ef-9b04-43ea-944a-1f7aaa42c562,297,,,"[48.3, 62.5]",3895302,4,,,,1.900633,,Right Foot,,,,"[44.5, 73.6]",,Ground Pass,,11.732433,,,Julián Malatini,51769.0,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Right Center Midfield,12,Werder Bremen,176,"['220f341b-825e-439f-acab-67633626b968', 'a3b6c868-7fc8-479c-aa73-ecb4e8458641']",51,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:51.664,Pass,True
90,,,,,,,,,,,,,,,,,,0.8483,,,,,,,,,,,,,ce10e6bc-4cb3-4de4-9909-98095b5693ef,300,,,"[37.7, 71.0]",3895302,4,,,,-2.370147,,Right Foot,,,,"[26.8, 60.4]",,Ground Pass,,15.204276,,,Christian Groß,31100.0,,,,,,1,Regular Play,Julián Malatini,51769.0,Right Center Back,12,Werder Bremen,176,['5f4607db-b03c-4546-83a7-b6db16d40504'],54,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:54.179,Pass,
91,,,,,,,,,,,,,,,,,,1.416855,,,,,,,,,,,,,594cce06-b35b-4e36-86d4-454d16357a46,303,,,"[25.0, 57.2]",3895302,4,,,,-2.2120402,,Left Foot,,,,"[9.1, 35.9]",,Ground Pass,,26.580069,,,Michael Zetterer,23198.0,,,,,,1,Regular Play,Christian Groß,31100.0,Center Back,12,Werder Bremen,176,['a85efc48-cf59-46e6-8023-3101230bca71'],55,,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:55.805,Pass,
